Row ID,Order ID,Ship Date,Order Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name, Sales ,Quantity,Discount, Profit ,Loss Flag,Month Extraction
1456,CA-2021-148474,12/06/2023,19/06/2021,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs, $91.20 ,3,0.00%, $41.95 ,Profit,June
184,CA-2018-158274,19/11/2020,24/11/2018,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile), $149.95 ,5,0.00%, $41.99 ,Profit,November
7382,CA-2020-105732,13/09/2022,18/09/2020,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic", $149.95 ,5,0.00%, $41.99 ,Profit,September
7836,CA-2019-106257,13/04/2021,17/04/2019,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone, $479.92 ,2,20.00%, $41.99 ,Profit,April
3777,US-2018-102715,11/04/2020,13/04/2018,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac, $335.94 ,7,20.00%, $41.99 ,Profit,April
6379,CA-2021-150623,10/04/2023,14/04/2021,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Waterbury,Connecticut,6708,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse, $99.99 ,1,0.00%, $42.00 ,Profit,April
7404,CA-2019-100146,14/05/2021,19/05/2019,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish", $509.96 ,5,15.00%, $42.00 ,Profit,May
1999,CA-2018-131905,06/02/2020,09/02/2018,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone, $161.61 ,1,0.00%, $42.02 ,Profit,February
444,CA-2020-115756,05/09/2022,07/09/2020,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream", $91.36 ,4,0.00%, $42.03 ,Profit,September
6001,US-2018-112991,10/12/2020,14/12/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream", $91.36 ,4,0.00%, $42.03 ,Profit,December
2000,CA-2018-131905,06/02/2020,09/02/2018,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213, $144.95 ,5,0.00%, $42.04 ,Profit,February
4136,CA-2021-105914,02/10/2023,08/10/2021,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Los Angeles,California,90036,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black", $112.12 ,5,20.00%, $42.05 ,Profit,October
3682,CA-2019-132626,09/07/2021,14/07/2019,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black", $84.09 ,3,0.00%, $42.05 ,Profit,July
3762,CA-2021-104577,12/05/2023,17/05/2021,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Everett,Massachusetts,2149,East,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page", $87.60 ,5,0.00%, $42.05 ,Profit,May
895,CA-2020-105494,10/11/2022,12/11/2020,First Class,PC-18745,Pamela Coakley,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File, $155.82 ,7,0.00%, $42.07 ,Profit,November
2682,CA-2021-127026,21/01/2023,27/01/2021,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black", $89.52 ,4,0.00%, $42.07 ,Profit,January
3873,CA-2019-132486,23/10/2021,27/10/2019,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,92105,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat, $842.35 ,3,20.00%, $42.12 ,Profit,October
4904,CA-2021-110884,07/03/2023,12/03/2021,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10035,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White", $91.59 ,3,0.00%, $42.13 ,Profit,March
2393,US-2019-127040,06/12/2021,10/12/2019,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock", $113.92 ,4,0.00%, $42.15 ,Profit,December
9972,CA-2019-103772,28/06/2021,02/07/2019,Standard Class,MP-17470,Mark Packer,Home Office,United States,Smyrna,Georgia,30080,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray", $140.75 ,5,0.00%, $42.23 ,Profit,July
4448,US-2018-147704,16/11/2020,21/11/2018,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black", $169.45 ,5,0.00%, $42.36 ,Profit,November
8233,CA-2018-158225,22/09/2020,28/09/2018,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,95123,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black", $169.45 ,5,0.00%, $42.36 ,Profit,September
1602,CA-2020-164672,08/05/2022,13/05/2020,Second Class,GB-14530,George Bell,Corporate,United States,Dover,Delaware,19901,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped", $211.96 ,2,0.00%, $42.39 ,Profit,May
3339,US-2021-109253,21/08/2023,22/08/2021,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""", $117.14 ,9,20.00%, $42.46 ,Profit,August
6338,CA-2020-165995,30/08/2022,06/09/2020,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone, $339.96 ,5,20.00%, $42.50 ,Profit,September
7275,CA-2019-144519,13/11/2021,17/11/2019,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Helena,Montana,59601,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone, $339.96 ,5,20.00%, $42.50 ,Profit,November
3625,CA-2021-113530,19/05/2023,21/05/2021,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set", $681.41 ,12,20.00%, $42.59 ,Profit,May
6926,CA-2019-137925,30/11/2021,04/12/2019,Standard Class,JL-15235,Janet Lee,Consumer,United States,New York City,New York,10035,East,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black", $681.41 ,12,20.00%, $42.59 ,Profit,December
527,CA-2021-113558,21/10/2023,26/10/2021,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs, $683.95 ,3,20.00%, $42.75 ,Profit,October
9823,US-2018-164406,15/08/2020,19/08/2018,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax, $152.91 ,3,0.00%, $42.81 ,Profit,August
1438,CA-2019-139731,15/10/2021,15/10/2019,Same Day,JE-15745,Joel Eaton,Consumer,United States,Amarillo,Texas,79109,Central,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset, $263.88 ,3,20.00%, $42.88 ,Profit,October
5705,US-2018-123519,14/12/2020,21/12/2018,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System, $263.96 ,1,20.00%, $42.89 ,Profit,December
3475,CA-2021-111815,03/03/2023,10/03/2021,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dearborn Heights,Michigan,48127,Central,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705, $99.98 ,2,0.00%, $42.99 ,Profit,March
5122,CA-2018-149538,04/04/2020,08/04/2018,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705, $99.98 ,2,0.00%, $42.99 ,Profit,April
9147,US-2020-165505,23/01/2022,27/01/2020,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Burlington,Vermont,Unknown,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705, $99.98 ,2,0.00%, $42.99 ,Profit,January
5141,CA-2019-154886,08/11/2021,12/11/2019,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse, $119.90 ,2,0.00%, $43.16 ,Profit,November
7739,CA-2021-141103,30/07/2023,06/08/2021,Standard Class,JF-15355,Jay Fein,Consumer,United States,Baltimore,Maryland,21215,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector, $89.95 ,5,0.00%, $43.18 ,Profit,August
7987,CA-2020-137939,20/07/2022,23/07/2020,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,Long Beach,New York,11561,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector, $89.95 ,5,0.00%, $43.18 ,Profit,July
2739,CA-2019-115798,13/11/2021,19/11/2019,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit, $89.98 ,2,0.00%, $43.19 ,Profit,November
7135,CA-2021-141439,26/11/2023,01/12/2021,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit, $89.98 ,2,0.00%, $43.19 ,Profit,December
5801,CA-2018-123225,11/07/2020,14/07/2018,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone, $575.97 ,4,20.00%, $43.20 ,Profit,July
437,CA-2020-147375,12/06/2022,14/06/2020,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,Central,TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner"," $1,007.98 ",3,30.00%, $43.20 ,Profit,June
636,CA-2019-168004,04/10/2021,09/10/2019,Second Class,DJ-13420,Denny Joy,Corporate,United States,Warner Robins,Georgia,31088,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat, $392.94 ,3,0.00%, $43.22 ,Profit,October
9285,CA-2018-161032,18/11/2020,23/11/2018,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat, $392.94 ,3,0.00%, $43.22 ,Profit,November
9552,CA-2019-147690,10/11/2021,14/11/2019,Standard Class,SC-20020,Sam Craven,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart, $577.58 ,6,20.00%, $43.32 ,Profit,November
6407,CA-2021-154074,31/08/2023,02/09/2021,Second Class,BW-11110,Bart Watters,Corporate,United States,Spokane,Washington,99207,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black", $149.73 ,7,0.00%, $43.42 ,Profit,September
1725,CA-2019-127453,19/12/2021,20/12/2019,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator, $434.35 ,3,20.00%, $43.44 ,Profit,December
956,CA-2021-119305,30/11/2023,04/12/2021,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Jackson,Mississippi,39212,South,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts, $173.80 ,5,0.00%, $43.45 ,Profit,December
6271,CA-2021-102379,02/12/2023,06/12/2021,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601,West,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms," $1,159.06 ",9,20.00%, $43.46 ,Profit,December
2152,CA-2018-167360,24/11/2020,29/11/2018,Second Class,RB-19435,Richard Bierner,Consumer,United States,Saint Louis,Missouri,63116,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive, $111.79 ,7,0.00%, $43.60 ,Profit,November
7352,CA-2021-141138,10/11/2023,16/11/2021,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Modesto,California,95351,West,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive, $111.79 ,7,0.00%, $43.60 ,Profit,November
9370,CA-2021-113460,07/11/2023,09/11/2021,Second Class,KN-16390,Katherine Nockton,Corporate,United States,Clinton,Maryland,20735,East,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy, $272.97 ,3,0.00%, $43.68 ,Profit,November
8895,CA-2020-167241,15/08/2022,22/08/2020,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps, $312.03 ,3,0.00%, $43.68 ,Profit,August
6823,US-2021-115609,02/11/2023,07/11/2021,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Los Angeles,California,90036,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection, $168.10 ,5,0.00%, $43.71 ,Profit,November
8588,CA-2021-162015,11/07/2023,18/07/2021,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection, $168.10 ,5,0.00%, $43.71 ,Profit,July
2969,CA-2021-167941,06/11/2023,09/11/2021,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators", $499.58 ,3,20.00%, $43.71 ,Profit,November
5193,CA-2018-101560,28/11/2020,01/12/2018,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets, $397.60 ,5,0.00%, $43.74 ,Profit,December
4600,CA-2019-146948,16/07/2021,20/07/2019,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Baltimore,Maryland,21215,East,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm", $150.98 ,1,0.00%, $43.78 ,Profit,July
230,US-2019-145436,28/02/2021,04/03/2019,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo", $389.70 ,8,20.00%, $43.84 ,Profit,March
6339,CA-2021-143112,05/10/2023,09/10/2021,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset, $87.80 ,4,0.00%, $43.90 ,Profit,October
1463,CA-2020-152289,26/08/2022,28/08/2020,First Class,LC-16930,Linda Cazamias,Corporate,United States,Pasadena,Texas,77506,Central,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse, $159.98 ,2,20.00%, $44.00 ,Profit,August
8528,CA-2021-161172,16/03/2023,16/03/2021,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse, $159.98 ,2,20.00%, $44.00 ,Profit,March
2421,CA-2021-159597,09/11/2023,14/11/2021,Standard Class,MC-17590,Matt Collister,Corporate,United States,Coachella,California,92236,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset, $99.99 ,1,0.00%, $44.00 ,Profit,November
117,CA-2018-115259,25/08/2020,27/08/2018,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White", $130.46 ,6,20.00%, $44.03 ,Profit,August
6168,CA-2019-142433,20/04/2021,25/04/2019,Standard Class,ES-14020,Erica Smith,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916, $117.46 ,3,20.00%, $44.05 ,Profit,April
9180,CA-2021-156776,07/08/2023,11/08/2021,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone, $707.88 ,3,20.00%, $44.24 ,Profit,August
7234,CA-2020-137337,08/03/2022,12/03/2020,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame, $113.60 ,8,0.00%, $44.30 ,Profit,March
6736,CA-2020-123358,10/04/2022,17/04/2020,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room, $113.76 ,3,0.00%, $44.37 ,Profit,April
7693,CA-2018-102330,29/12/2020,03/01/2019,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing, $88.80 ,6,0.00%, $44.40 ,Profit,January
8262,CA-2020-118101,26/06/2022,26/06/2020,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,48066,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame", $171.04 ,4,0.00%, $44.47 ,Profit,June
206,CA-2021-108329,09/12/2023,14/12/2021,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,90604,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone, $444.77 ,4,20.00%, $44.48 ,Profit,December
2322,CA-2019-109470,31/12/2021,03/01/2020,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders, $94.74 ,3,0.00%, $44.53 ,Profit,January
7372,US-2021-123862,07/01/2023,09/01/2021,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805,West,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System, $153.78 ,11,0.00%, $44.60 ,Profit,January
1559,CA-2019-112116,16/03/2021,18/03/2019,Second Class,JE-15475,Jeremy Ellison,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table, $171.96 ,2,0.00%, $44.71 ,Profit,March
5819,CA-2018-124730,26/11/2020,26/11/2018,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""", $93.15 ,9,0.00%, $44.71 ,Profit,November
987,CA-2021-100314,29/09/2023,05/10/2021,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,TEC-MA-10003066,Technology,Machines,Wasp CCD Handheld Bar Code Reader, $336.51 ,3,40.00%, $44.87 ,Profit,October
2365,US-2020-108637,13/03/2022,18/03/2020,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue", $160.32 ,2,0.00%, $44.89 ,Profit,March
5515,CA-2019-103177,30/05/2021,01/06/2019,First Class,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10009,East,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue", $160.32 ,2,0.00%, $44.89 ,Profit,June
1221,CA-2018-110184,12/07/2020,16/07/2018,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90036,West,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer, $249.75 ,9,0.00%, $44.96 ,Profit,July
6917,CA-2018-142510,22/12/2020,29/12/2018,Standard Class,NP-18700,Nora Preis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal, $124.03 ,4,20.00%, $44.96 ,Profit,December
6272,CA-2021-102379,02/12/2023,06/12/2021,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601,West,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener, $179.90 ,5,0.00%, $44.98 ,Profit,December
3962,CA-2019-113901,19/10/2021,24/10/2019,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Detroit,Michigan,48227,Central,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4, $149.95 ,5,0.00%, $44.99 ,Profit,October
1179,CA-2020-113621,01/12/2022,05/12/2020,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Rockville,Maryland,20852,East,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker, $179.97 ,3,0.00%, $44.99 ,Profit,December
567,CA-2021-156951,01/10/2023,08/10/2021,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels, $91.84 ,8,0.00%, $45.00 ,Profit,October
4269,US-2020-131611,05/11/2022,09/11/2020,Standard Class,EP-13915,Emily Phan,Consumer,United States,Houston,Texas,77036,Central,TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design, $171.96 ,5,20.00%, $45.14 ,Profit,November
1604,CA-2021-116645,30/11/2023,04/12/2021,Standard Class,ME-17725,Max Engle,Consumer,United States,Newark,Delaware,19711,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black", $155.94 ,6,0.00%, $45.22 ,Profit,December
3313,US-2018-133130,27/09/2020,01/10/2018,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,San Diego,California,92037,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair, $603.92 ,5,20.00%, $45.29 ,Profit,October
3716,CA-2018-135608,08/12/2020,10/12/2018,Second Class,JK-15625,Jim Karlsson,Consumer,United States,Olympia,Washington,98502,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair, $603.92 ,5,20.00%, $45.29 ,Profit,December
8303,US-2021-167318,26/07/2023,01/08/2021,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black", $362.35 ,3,20.00%, $45.29 ,Profit,August
5860,CA-2019-108119,01/11/2021,08/11/2019,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,Conway,Arkansas,72032,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables", $301.96 ,2,0.00%, $45.29 ,Profit,November
657,CA-2020-137239,22/08/2022,28/08/2020,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes, $134.29 ,2,20.00%, $45.32 ,Profit,August
5981,CA-2018-117765,07/09/2020,13/09/2018,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton", $161.96 ,2,0.00%, $45.35 ,Profit,September
9032,CA-2021-128041,01/09/2023,01/09/2021,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,98103,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables, $283.56 ,4,0.00%, $45.37 ,Profit,September
9818,CA-2019-162201,08/06/2021,12/06/2019,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2", $173.21 ,7,20.00%, $45.47 ,Profit,June
8409,CA-2021-140480,08/07/2023,12/07/2021,Standard Class,HE-14800,Harold Engle,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener, $174.95 ,5,0.00%, $45.49 ,Profit,July
8636,CA-2018-160094,30/04/2020,02/05/2018,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Louisville,Kentucky,40214,South,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener, $174.95 ,5,0.00%, $45.49 ,Profit,May
477,CA-2018-144666,09/11/2020,11/11/2018,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912, $94.85 ,5,0.00%, $45.53 ,Profit,November
2079,CA-2021-140676,12/09/2023,15/09/2021,First Class,BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939, $94.85 ,5,0.00%, $45.53 ,Profit,September
